Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638f673c4e4b7b69c81188de,APPROVED,2022-12-06T16:01:11.787000Z,2022-12-06T16:17:05.726000Z,2022-12-06T16:17:06.739000,2022-12-06T16:17:06.677575Z,954,C1INRZ4D,718,"Greek, English, Spanish",63,Female,White,United States,United States,United States,Greek,DATA_EXPIRED,DATA_EXPIRED
638f6748f47f36b9148430ff,APPROVED,2022-12-06T16:01:17.176000Z,2022-12-06T16:19:55.123000Z,2022-12-06T16:19:56.115000,2022-12-06T16:19:56.050739Z,1118,C1INRZ4D,1712,English,54,Female,White,United States,United States,United States,English,No,Full-Time
638f67da9901a341eeb0f32d,APPROVED,2022-12-06T16:03:54.389000Z,2022-12-06T16:13:02.444000Z,2022-12-06T16:13:08.021000,2022-12-06T16:13:02.897853Z,549,C1INRZ4D,210,English,50,Female,White,United States,United States,United States,English,No,Part-Time
638f67f53804ed091f251a5e,APPROVED,2022-12-06T16:04:09.907000Z,2022-12-06T16:30:50.395000Z,2022-12-06T16:30:51.024000,2022-12-06T16:30:50.932711Z,1601,C1INRZ4D,695,English,63,Male,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f67fa26ac2398df4c9232,APPROVED,2022-12-06T16:04:14.731000Z,2022-12-06T16:27:47.344000Z,2022-12-06T16:27:48.907000,2022-12-06T16:27:47.720558Z,1413,C1INRZ4D,80,English,22,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638f68222f8813e1901a1936,APPROVED,2022-12-06T16:04:55.980000Z,2022-12-06T16:14:42.971000Z,2022-12-06T16:14:44.141000Z,2022-12-06T16:14:44.361607Z,587,C1INRZ4D,1125,English,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f683152b6ba09af4c9256,APPROVED,2022-12-06T16:05:11.040000Z,2022-12-06T16:20:09.003000Z,2022-12-06T16:20:09.517000,2022-12-06T16:20:09.443945Z,898,C1INRZ4D,444,English,34,Male,White,United States,United States,United States,English,Yes,Full-Time
638f6834509f2323a42bab94,APPROVED,2022-12-06T16:05:11.192000Z,2022-12-06T16:12:50.014000Z,2022-12-06T16:12:51.349000,2022-12-06T16:12:51.285771Z,459,C1INRZ4D,323,English,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f69636f6f3708955850e5,APPROVED,2022-12-06T16:10:16.515000Z,2022-12-06T16:43:46.077000Z,2022-12-06T16:43:46.535000,2022-12-06T16:43:46.472459Z,2010,C1INRZ4D,602,English,41,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638f697b29025bcd66fd219f,APPROVED,2022-12-06T16:10:39.899000Z,2022-12-06T16:19:34.127000Z,2022-12-06T16:19:34.637000,2022-12-06T16:19:34.569672Z,535,C1INRZ4D,1697,English,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f69bdc6f1dfbb11128afb,APPROVED,2022-12-06T16:11:45.112000Z,2022-12-06T16:28:10.312000Z,2022-12-06T16:28:15.630000Z,2022-12-06T16:28:16.088364Z,986,C1INRZ4D,283,English,20,Female,DATA_EXPIRED,United States,United States,United States,English,Yes,DATA_EXPIRED
638f69c44fb00e03aa128b28,APPROVED,2022-12-06T16:11:52.735000Z,2022-12-06T16:22:04.061000Z,2022-12-06T16:22:04.589000,2022-12-06T16:22:04.493432Z,612,C1INRZ4D,822,English,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f69d3a33a07fefddbed21,APPROVED,2022-12-06T16:12:07.616000Z,2022-12-06T16:26:48.981000Z,2022-12-06T16:26:49.656000,2022-12-06T16:26:49.800895Z,882,C1INRZ4D,856,English,49,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638f69ea721d55361a7e3709,APPROVED,2022-12-06T16:12:43.056000Z,2022-12-06T16:28:33.872000Z,2022-12-06T16:28:34.332000,2022-12-06T16:28:34.270360Z,951,C1INRZ4D,796,English,52,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6a0bbe9d1575e16a30aa,APPROVED,2022-12-06T16:13:05.608000Z,2022-12-06T16:27:17.513000Z,2022-12-06T16:27:18.208000,2022-12-06T16:27:18.143852Z,852,C1INRZ4D,1783,English,55,Female,White,United States,United States,United States,English,No,Part-Time
638f6a2e030a086d321a1946,APPROVED,2022-12-06T16:13:39.385000Z,2022-12-06T16:30:42.015000Z,2022-12-06T16:30:42.497000,2022-12-06T16:30:42.417551Z,1023,C1INRZ4D,189,English,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6a39a1427146c64eaef7,APPROVED,2022-12-06T16:13:49.259000Z,2022-12-06T16:21:20.625000Z,2022-12-06T16:21:22.424000,2022-12-06T16:21:21.050997Z,452,C1INRZ4D,1664,English,30,Female,White,United States,United States,United States,English,No,Part-Time
638f6a568dd8f691154e3b18,APPROVED,2022-12-06T16:14:19.253000Z,2022-12-06T16:25:40.491000Z,2022-12-06T16:25:40.954000,2022-12-06T16:25:40.897591Z,682,C1INRZ4D,276,English,41,Male,Black,Nigeria,United States,United States,English,No,DATA_EXPIRED
638f6a91eb3b0ced9422a672,APPROVED,2022-12-06T16:15:17.305000Z,2022-12-06T16:26:29.931000Z,2022-12-06T16:26:30.576000,2022-12-06T16:26:30.514146Z,673,C1INRZ4D,1793,English,65,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6a9f568b7bf34e85fe60,APPROVED,2022-12-06T16:15:35.698000Z,2022-12-06T16:35:46.963000Z,2022-12-06T16:35:48.994000,2022-12-06T16:35:47.535358Z,1212,C1INRZ4D,1094,English,52,Male,Asian,Korea,United States,United States,English,No,DATA_EXPIRED
638f6ac8eb3b0ced9422a678,APPROVED,2022-12-06T16:16:11.911000Z,2022-12-06T16:24:56.537000Z,2022-12-06T16:24:57.342000,2022-12-06T16:24:57.264544Z,525,C1INRZ4D,256,English,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638f6ae15359b0edeaad547f,APPROVED,2022-12-06T16:16:56.236000Z,2022-12-06T16:32:53.981000Z,2022-12-06T16:32:54.646000,2022-12-06T16:32:54.546946Z,958,C1INRZ4D,260,English,28,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6af07397bed0f7af6f1f,APPROVED,2022-12-06T16:16:56.222000Z,2022-12-06T16:28:42.527000Z,2022-12-06T16:28:43.127000,2022-12-06T16:28:43.021308Z,707,C1INRZ4D,392,English,59,Male,White,Czech Republic,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6afe1b1b8faa771021d6,APPROVED,2022-12-06T16:17:11.567000Z,2022-12-06T16:30:44.385000Z,2022-12-06T16:30:46.394000,2022-12-06T16:30:46.329981Z,813,C1INRZ4D,1170,"Croatian, English, Serbian",44,Female,White,Croatia,United States,United States,Croatian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6b0a1d19bb7f59a8052c,APPROVED,2022-12-06T16:17:57.174000Z,2022-12-06T16:26:28.164000Z,2022-12-06T16:26:28.768000,2022-12-06T16:26:28.684315Z,511,C1INRZ4D,726,English,40,Male,White,United States,United States,United States,English,No,Other
638f6b62f47f36b91484315a,APPROVED,2022-12-06T16:18:53.961000Z,2022-12-06T16:32:42.256000Z,2022-12-06T16:32:43.137000,2022-12-06T16:32:43.065211Z,829,C1INRZ4D,1696,English,DATA_EXPIRED,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6b85c42570cdae7f8f57,APPROVED,2022-12-06T16:19:21.619000Z,2022-12-06T16:32:10.933000Z,2022-12-06T16:32:11.471000,2022-12-06T16:32:11.406006Z,770,C1INRZ4D,296,English,27,Female,White,United States,United States,United States,English,No,Full-Time
638f6b86743c26bfabccf213,APPROVED,2022-12-06T16:19:22.272000Z,2022-12-06T16:31:28.871000Z,2022-12-06T16:31:29.431000,2022-12-06T16:31:29.370967Z,727,C1INRZ4D,1749,English,46,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638f6b9523d71570db602262,APPROVED,2022-12-06T16:19:33.695000Z,2022-12-06T16:29:00.190000Z,2022-12-06T16:29:00.739000,2022-12-06T16:29:00.679336Z,567,C1INRZ4D,1141,English,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6b9c8585ec97c283e620,APPROVED,2022-12-06T16:19:47.009000Z,2022-12-06T16:36:25.942000Z,2022-12-06T16:36:26.428000,2022-12-06T16:36:26.362945Z,999,C1INRZ4D,1267,English,39,Female,Mixed,United States,United States,United States,English,Yes,DATA_EXPIRED
638f6bd4e4d6a9206c8b032b,APPROVED,2022-12-06T16:20:40.917000Z,2022-12-06T16:37:19.418000Z,2022-12-06T16:37:19.909000,2022-12-06T16:37:20.231181Z,999,C1INRZ4D,620,English,51,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6c1723d71570db602269,APPROVED,2022-12-06T16:21:46.743000Z,2022-12-06T16:31:17.222000Z,2022-12-06T16:31:17.665000,2022-12-06T16:31:17.604639Z,571,C1INRZ4D,2972,English,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6c1b3d23afe3ca7f8f73,APPROVED,2022-12-06T16:22:00.188000Z,2022-12-06T17:04:05.693000Z,2022-12-06T17:04:06.201000,2022-12-06T17:04:06.133812Z,2526,C1INRZ4D,314,English,46,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6c35226d185c9f920bca,APPROVED,2022-12-06T16:22:30.778000Z,2022-12-06T16:42:35.117000Z,2022-12-06T16:42:35.625000,2022-12-06T16:42:35.512781Z,1205,C1INRZ4D,664,English,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638f6c48830235690d19e8ee,APPROVED,2022-12-06T16:23:31.136000Z,2022-12-06T16:36:53.514000Z,2022-12-06T16:36:54.078000,2022-12-06T16:36:53.993508Z,803,C1INRZ4D,1387,English,32,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6c685ba20a11e2d103c5,APPROVED,2022-12-06T16:23:06.933000Z,2022-12-06T16:30:16.473000Z,2022-12-06T16:30:17.763000,2022-12-06T16:30:17.657356Z,430,C1INRZ4D,2724,English,37,Female,White,United States,United States,United States,English,No,Full-Time
638f6cc24b631ca8db5b6732,APPROVED,2022-12-06T16:24:42.245000Z,2022-12-06T16:48:17.634000Z,2022-12-06T16:48:18.285000,2022-12-06T16:48:18.191101Z,1416,C1INRZ4D,12,English,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6cdb23d3c11bcb3c423f,APPROVED,2022-12-06T16:25:03.951000Z,2022-12-06T16:39:23.461000Z,2022-12-06T16:39:24.110000,2022-12-06T16:39:24.028875Z,860,C1INRZ4D,629,English,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
638f6ce1b8da6cc9683c41c2,APPROVED,2022-12-06T16:25:08.092000Z,2022-12-06T16:55:52.704000Z,2022-12-06T16:55:53.147000,2022-12-06T16:55:53.065934Z,1845,C1INRZ4D,707,English,DATA_EXPIRED,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6ce4e8ad558e7b7856d6,APPROVED,2022-12-06T16:25:14.297000Z,2022-12-06T16:35:06.002000Z,2022-12-06T16:35:06.477000,2022-12-06T16:35:06.418319Z,592,C1INRZ4D,377,English,28,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6ce6d955b7a8652bab72,APPROVED,2022-12-06T16:25:14.532000Z,2022-12-06T16:38:15.412000Z,2022-12-06T16:38:15.955000,2022-12-06T16:38:15.891915Z,781,C1INRZ4D,353,English,34,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
638f6cedc34b66f0b711895a,APPROVED,2022-12-06T16:25:22.386000Z,2022-12-06T16:50:31.187000Z,2022-12-06T16:50:31.707000,2022-12-06T16:50:31.617960Z,1509,C1INRZ4D,54,English,36,Male,Mixed,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
638f6cf7fcc1bfe084be57a5,APPROVED,2022-12-06T16:25:30.120000Z,2022-12-06T16:38:07.155000Z,2022-12-06T16:38:10.193000,2022-12-06T16:38:07.628120Z,758,C1INRZ4D,473,"English, Spanish",39,Female,White,Mexico,United States,United States,Spanish,No,Full-Time
638f6cf8bb4ed8b3927f8eee,APPROVED,2022-12-06T16:26:09.731000Z,2022-12-06T16:32:35.374000Z,2022-12-06T16:32:36.074000,2022-12-06T16:32:35.968361Z,386,C1INRZ4D,537,English,29,Female,Mixed,United States,United States,United States,English,No,Part-Time
638f6d05571490676c19e900,APPROVED,2022-12-06T16:25:43.204000Z,2022-12-06T16:33:47.917000Z,2022-12-06T16:33:48.407000,2022-12-06T16:33:48.343306Z,485,C1INRZ4D,327,English,21,Male,Mixed,United States,United States,United States,English,Yes,Part-Time
638f6d3466b95503f0ade31a,APPROVED,2022-12-06T16:26:32.569000Z,2022-12-06T17:02:30.294000Z,2022-12-06T17:02:33.142000,2022-12-06T17:02:30.757363Z,2158,C1INRZ4D,333,English,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638f6d3562f393cb918b0340,APPROVED,2022-12-06T16:26:33.826000Z,2022-12-06T16:41:14.039000Z,2022-12-06T16:41:14.640000Z,2022-12-06T16:41:14.757596Z,881,C1INRZ4D,402,English,29,Male,White,United States,United States,United States,English,No,Part-Time
638f6d67af5afc778e128aec,APPROVED,2022-12-06T16:27:23.047000Z,2022-12-06T16:35:25.905000Z,2022-12-06T16:35:26.433000,2022-12-06T16:35:26.330245Z,483,C1INRZ4D,2263,English,46,Female,Other,Trinidad and Tobago,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6d6f12b3a87d3006a62f,APPROVED,2022-12-06T16:27:31.866000Z,2022-12-06T16:38:25.028000Z,2022-12-06T16:38:26.851000Z,2022-12-06T16:38:27.884789Z,654,C1INRZ4D,1654,English,50,Female,White,United States,United States,United States,English,No,Full-Time
638f6d92d18d643f044f530f,APPROVED,2022-12-06T16:28:04.720000Z,2022-12-06T16:39:19.912000Z,2022-12-06T16:39:20.351000,2022-12-06T16:39:20.309473Z,676,C1INRZ4D,456,English,23,Female,White,United States,United States,United States,English,No,Part-Time
638f6da227d13d4ce82e7f04,APPROVED,2022-12-06T16:28:25.562000Z,2022-12-06T16:47:27.540000Z,2022-12-06T16:47:28.171000,2022-12-06T16:47:28.092391Z,1142,C1INRZ4D,2332,English,64,Female,White,United States,United States,United States,English,No,Part-Time
638f6dbb83556de7be097ea0,APPROVED,2022-12-06T16:28:47.376000Z,2022-12-06T16:39:15.922000Z,2022-12-06T16:39:17.258000,2022-12-06T16:39:16.370933Z,629,C1INRZ4D,1428,"English, French, Chinese",23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6df06d42334d536a309f,APPROVED,2022-12-06T16:29:40.156000Z,2022-12-06T16:44:22.437000Z,2022-12-06T16:44:22.945000,2022-12-06T16:44:22.867804Z,883,C1INRZ4D,563,English,26,Female,White,United States,United States,United States,English,No,Full-Time
638f6df88102b13a4f6a3071,APPROVED,2022-12-06T16:29:48.029000Z,2022-12-06T16:39:46.509000Z,2022-12-06T16:39:49.145000,2022-12-06T16:39:46.921359Z,599,C1INRZ4D,473,English,20,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
638f6e1112c57e7cb944dc7b,APPROVED,2022-12-06T16:30:25.675000Z,2022-12-06T16:39:29.510000Z,2022-12-06T16:39:30.102000,2022-12-06T16:39:29.998679Z,544,C1INRZ4D,648,English,19,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
638f6e1ccacc43b60f02e424,APPROVED,2022-12-06T16:30:24.204000Z,2022-12-06T16:40:30.387000Z,2022-12-06T16:40:31.111000,2022-12-06T16:40:31.050262Z,607,C1INRZ4D,984,"English, Korean",34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6e1f48c32845ad25e849,APPROVED,2022-12-06T16:30:27.952000Z,2022-12-06T16:39:47.454000Z,2022-12-06T16:39:53.144000,2022-12-06T16:39:48.073655Z,560,C1INRZ4D,582,English,41,Female,White,United States,United States,United States,English,No,Part-Time
638f6e498dd2231f69251a59,APPROVED,2022-12-06T16:31:09.812000Z,2022-12-06T16:47:54.688000Z,2022-12-06T16:47:55.273000,2022-12-06T16:47:55.159007Z,1005,C1INRZ4D,574,English,67,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638f6e5727d13d4ce82e7f13,APPROVED,2022-12-06T16:31:28.916000Z,2022-12-06T16:44:04.801000Z,2022-12-06T16:44:05.264000,2022-12-06T16:44:05.179491Z,756,C1INRZ4D,2265,English,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6e92fb24fe68d2bda1e1,APPROVED,2022-12-06T16:32:21.474000Z,2022-12-06T16:45:19.458000Z,2022-12-06T16:45:20.671000,2022-12-06T16:45:20.658370Z,778,C1INRZ4D,808,English,57,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6ec35bfc99ace8037da4,APPROVED,2022-12-06T16:33:13.045000Z,2022-12-06T16:44:31.450000Z,2022-12-06T16:44:35.108000,2022-12-06T16:44:35.051093Z,679,C1INRZ4D,709,English,22,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6ec5b8da6cc9683c41fd,APPROVED,2022-12-06T16:33:13.499000Z,2022-12-06T16:44:02.270000Z,2022-12-06T16:44:02.862000,2022-12-06T16:44:02.799044Z,649,C1INRZ4D,112,English,31,Male,White,United States,United States,United States,English,No,Part-Time
638f6f0041ab9641ef657027,APPROVED,2022-12-06T16:34:15.477000Z,2022-12-06T17:04:47.898000Z,2022-12-06T17:04:48.364000,2022-12-06T17:04:48.279057Z,1833,C1INRZ4D,570,English,25,Female,White,United States,United States,United States,English,No,Full-Time
638f6f24ec62978042a804e3,APPROVED,2022-12-06T16:34:44.059000Z,2022-12-06T17:19:14.755000Z,2022-12-06T17:19:15.668000,2022-12-06T17:19:15.585698Z,2671,C1INRZ4D,1477,English,35,Male,White,United States,United States,United States,English,No,Full-Time
638f6f6686e53ba4b7d1037d,APPROVED,2022-12-06T16:35:56.791000Z,2022-12-06T17:00:37.513000Z,2022-12-06T17:00:38.270000,2022-12-06T17:00:38.186668Z,1481,C1INRZ4D,1251,English,47,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6f6b8f2766df9f5a17f7,APPROVED,2022-12-06T16:36:02.786000Z,2022-12-06T16:53:41.561000Z,2022-12-06T16:53:42.608000,2022-12-06T16:53:42.498060Z,1059,C1INRZ4D,341,English,59,Male,White,Germany,United States,United States,English,No,Other
638f6f7c8d166ff23e4eaf0d,APPROVED,2022-12-06T16:36:14.698000Z,2022-12-06T16:44:40.060000Z,2022-12-06T16:44:40.528000,2022-12-06T16:44:40.467512Z,506,C1INRZ4D,1250,English,54,Male,White,United States,United States,United States,English,No,Full-Time
638f6f8a6c3f81da967e370f,APPROVED,2022-12-06T16:36:31.306000Z,2022-12-06T16:43:51.670000Z,2022-12-06T16:43:52.145000,2022-12-06T16:43:52.068133Z,441,C1INRZ4D,3325,English,54,Female,White,United States,United States,United States,English,No,Full-Time
638f6f9feb3aed80e716f0b4,APPROVED,2022-12-06T16:37:13.796000Z,2022-12-06T17:01:45.611000Z,2022-12-06T17:01:48.129000,2022-12-06T17:01:48.139268Z,1472,C1INRZ4D,19,English,51,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,Full-Time
638f6facd57bb2b33b3ae92d,APPROVED,2022-12-06T16:37:03.943000Z,2022-12-06T16:52:09.869000Z,2022-12-06T16:52:10.510000,2022-12-06T16:52:10.426222Z,906,C1INRZ4D,902,English,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638f6fc53ce578ca4f19e91b,APPROVED,2022-12-06T16:37:28.571000Z,2022-12-06T16:55:31.466000Z,2022-12-06T16:55:35.754000,2022-12-06T16:55:35.695539Z,1083,C1INRZ4D,98,English,21,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f6fc54646da96eb1a1952,APPROVED,2022-12-06T16:37:29.842000Z,2022-12-06T16:51:14.547000Z,2022-12-06T16:51:15.183000,2022-12-06T16:51:15.099816Z,825,C1INRZ4D,2698,English,47,Female,White,United States,United States,United States,English,No,Full-Time
638f6fd35e5f1d1387d65b1e,APPROVED,2022-12-06T16:40:45.249000Z,2022-12-06T16:56:29.721000Z,2022-12-06T16:56:33.747000,2022-12-06T16:56:33.663708Z,945,C1INRZ4D,1068,"English, Japanese",33,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
638f6fd9bcd3528a6f85feac,APPROVED,2022-12-06T16:39:51.100000Z,2022-12-06T16:49:41.779000Z,2022-12-06T16:49:42.297000,2022-12-06T16:49:42.190947Z,591,C1INRZ4D,2420,English,47,Male,White,United States,United States,United States,English,No,Full-Time
638f6ff2c259db8c1d6022d3,APPROVED,2022-12-06T16:38:31.792000Z,2022-12-06T16:48:14.526000Z,2022-12-06T16:48:16.944000,2022-12-06T16:48:16.826460Z,583,C1INRZ4D,2032,English,55,Male,White,United States,United States,United States,English,Yes,Full-Time
638f6ffb333e7b19561188f4,APPROVED,2022-12-06T16:38:34.255000Z,2022-12-06T16:52:19.205000Z,2022-12-06T16:52:19.694000,2022-12-06T16:52:19.591223Z,825,C1INRZ4D,2883,English,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f701556fd6bd3704eaf20,APPROVED,2022-12-06T16:38:51.008000Z,2022-12-06T16:56:51.060000Z,2022-12-06T16:56:55.232000,2022-12-06T16:56:54.926881Z,1081,C1INRZ4D,239,English,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f701f229698b1503ae9a1,APPROVED,2022-12-06T16:39:01.435000Z,2022-12-06T16:55:47.860000Z,2022-12-06T16:55:48.337000,2022-12-06T16:55:48.247551Z,1007,C1INRZ4D,127,English,45,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f703c17752d982485fe66,APPROVED,2022-12-06T16:39:26.621000Z,2022-12-06T16:48:41.878000Z,2022-12-06T16:48:44.175000,2022-12-06T16:48:42.284237Z,556,C1INRZ4D,157,"English, Chinese",26,Female,Asian,United States,United States,United States,English,No,Full-Time
638f70528db87da67cad5472,APPROVED,2022-12-06T16:39:48.593000Z,2022-12-06T17:17:56.781000Z,2022-12-06T17:17:57.292000,2022-12-06T17:17:57.214765Z,2289,C1INRZ4D,1091,English,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
638f7058434ff8dbf6198db6,APPROVED,2022-12-06T16:39:54.620000Z,2022-12-06T16:47:49.870000Z,2022-12-06T16:47:50.353000,2022-12-06T16:47:50.290478Z,476,C1INRZ4D,2096,English,34,Male,White,United States,United States,United States,English,Yes,Full-Time
638f7079ce51d085c3128afa,APPROVED,2022-12-06T16:40:29.253000Z,2022-12-06T17:04:22.919000Z,2022-12-06T17:04:23.394000,2022-12-06T17:04:23.335431Z,1434,C1INRZ4D,513,English,25,Female,White,United States,United States,United States,English,No,Full-Time
638f707cca487cd2b216f088,APPROVED,2022-12-06T16:40:38.374000Z,2022-12-06T16:51:35.337000Z,2022-12-06T16:51:35.820000,2022-12-06T16:51:35.754901Z,657,C1INRZ4D,2477,English,56,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f707db118bf94ff0f9f99,APPROVED,2022-12-06T16:40:31.748000Z,2022-12-06T16:59:16.933000Z,2022-12-06T16:59:17.540000,2022-12-06T16:59:17.473015Z,1126,C1INRZ4D,618,English,36,Male,White,United States,United States,United States,English,No,Full-Time
638f70ac5c07c8ae32251a9b,APPROVED,2022-12-06T16:41:18.692000Z,2022-12-06T16:50:09.705000Z,2022-12-06T16:50:10.250000,2022-12-06T16:50:10.137692Z,532,C1INRZ4D,371,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f70b5ec62978042a80514,APPROVED,2022-12-06T16:44:18.685000Z,2022-12-06T17:12:57.334000Z,2022-12-06T17:12:58.451000,2022-12-06T17:12:58.350504Z,1719,C1INRZ4D,1790,English,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f70e1c1ee8426fe7a60df,APPROVED,2022-12-06T16:42:12.699000Z,2022-12-06T16:57:54.167000Z,2022-12-06T16:57:54.642000Z,2022-12-06T16:57:55.131796Z,942,C1INRZ4D,208,"English, Spanish",27,Female,Mixed,United States,United States,United States,English,No,Full-Time
638f70e54bde5cac9d19e936,APPROVED,2022-12-06T16:42:16.407000Z,2022-12-06T16:52:52.095000Z,2022-12-06T16:52:52.610000,2022-12-06T16:52:52.549039Z,636,C1INRZ4D,2405,English,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638f70f832cbd9d85e4dfc8d,APPROVED,2022-12-06T16:43:26.759000Z,2022-12-06T17:02:46.100000Z,2022-12-06T17:02:46.652000,2022-12-06T17:02:46.588299Z,1160,C1INRZ4D,1821,English,41,Male,White,United States,United States,United States,English,No,Part-Time
638f710379c60f7cf8fd221a,APPROVED,2022-12-06T16:43:04.806000Z,2022-12-06T17:08:44.994000Z,2022-12-06T17:08:45.528000,2022-12-06T17:08:45.463130Z,1541,C1INRZ4D,80,English,54,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638f7139b8da6cc9683c4254,APPROVED,2022-12-06T16:43:48.589000Z,2022-12-06T17:01:18.916000Z,2022-12-06T17:01:21.226000,2022-12-06T17:01:21.146165Z,1051,C1INRZ4D,169,"Greek, English",22,Male,White,United States,United States,United States,Greek,Yes,DATA_EXPIRED
638f715d4d85cfa889b0f32d,APPROVED,2022-12-06T16:44:19.028000Z,2022-12-06T17:21:59.541000Z,2022-12-06T17:22:00.145000Z,2022-12-06T17:22:00.378903Z,2261,C1INRZ4D,75,English,23,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,Part-Time
638f716509863895381188de,APPROVED,2022-12-06T16:44:25.953000Z,2022-12-06T17:01:31.912000Z,2022-12-06T17:01:36.158000Z,2022-12-06T17:01:36.224504Z,1026,C1INRZ4D,329,English,23,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638f716cb04cbf7cf87e36fe,APPROVED,2022-12-06T16:44:33.606000Z,2022-12-06T16:59:33.437000Z,2022-12-06T16:59:33.984000,2022-12-06T16:59:33.914615Z,900,C1INRZ4D,624,English,33,Female,White,United States,United States,United States,English,Yes,Full-Time
638f7179e55b1b6528ad53f7,APPROVED,2022-12-06T16:44:44.030000Z,2022-12-06T16:54:29.485000Z,2022-12-06T16:54:35.136000,2022-12-06T16:54:35.072057Z,586,C1INRZ4D,496,English,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
